episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration
0,26.0,1.0672911909527119,-1.7585370759851946,16.676279892181565,-17.38753080368042,2.003775432705879,[-17.38753080368042 2.003775432705879],1.0,False,True,15.859300885303604,10,16.59809003658851,8.647,in_progress,0.0
0,27.0,1.19034015432314,-1.7287244143135219,15.313116567143911,3.7397072464227676,1.7915063723921776,[3.7397072464227676 1.7915063723921776],1.0,False,True,16.593626290468404,11,16.59809003658851,8.714,in_progress,0.0
0,28.0,1.3303369107803247,-1.7048680056318817,12.455996153138347,-30.0,1.5594065338373184,[-30.0 1.5594065338373184],1.0,False,True,17.431295491615217,11,16.59809003658851,8.783,in_progress,0.0
0,29.0,1.4495029910971386,-1.687982010099467,10.543077580793085,-15.730319023132324,1.5402289181947708,[-15.730319023132324 1.5402289181947708],1.0,False,True,18.145564707588942,11,16.59809003658851,8.858,in_progress,0.0
0,30.0,1.5854216450283196,-1.6768930106726556,7.70208351712623,-20.397781133651733,1.8442672342061996,[-20.397781133651733 1.8442672342061996],1.0,False,True,18.961655285077683,12,16.59809003658851,8.91,in_progress,0.0
0,31.0,1.7013710706507088,-1.6780592362693607,4.180822182187962,-17.34032392501831,1.8506058529019356,[-17.34032392501831 1.8506058529019356],1.0,False,True,19.67153185681826,12,16.59809003658851,8.982,in_progress,0.0
0,32.0,1.8133869067922848,-1.694093469705556,-1.0074018364389274,30.0,1.25,[30.0 1.25],1.0,False,True,20.346728167197995,13,16.59809003658851,9.048,in_progress,0.0
0,33.0,1.9259340062388468,-1.7124487838932385,-4.711515079010345,-19.865888357162476,1.8047892302274704,[-19.865888357162476 1.8047892302274704],1.0,False,True,21.02517274227773,13,16.59809003658851,9.124,in_progress,0.0
0,34.0,2.051826694868251,-1.7305318868585622,-6.5765105270960404,29.615743160247803,2.3605457544326782,[29.615743160247803 2.3605457544326782],1.0,False,True,21.78643947574839,13,16.59809003658851,9.179,in_progress,0.0
0,35.0,2.159734716325834,-1.748002524918036,-7.641010612963248,12.557925581932068,1.25,[12.557925581932068 1.25],1.0,False,True,22.427680026706625,14,16.59809003658851,9.25,in_progress,0.0
0,36.0,2.2727965816032447,-1.7491334189513472,-4.61739427880505,23.09220314025879,1.864340651780367,[23.09220314025879 1.864340651780367],1.0,False,True,23.078457361041668,14,16.59809003658851,9.313,in_progress,0.0
0,37.0,2.3871270928995454,-1.7388824626955002,-0.40227830099975687,21.419166326522827,1.6592681258916855,[21.419166326522827 1.6592681258916855],1.0,False,True,23.764749707692673,14,16.59809003658851,9.381,in_progress,0.0
0,38.0,2.510028854150817,-1.7121843515401327,5.42344929631268,18.8222336769104,1.717533327639103,[18.8222336769104 1.717533327639103],1.0,False,True,24.522476246616797,15,16.59809003658851,9.449,in_progress,0.0
0,39.0,2.6241512142703427,-1.677227546133197,10.486960674333366,18.186485767364502,1.7415874674916267,[18.186485767364502 1.7415874674916267],1.0,False,True,25.16649177406095,15,16.59809003658851,9.515,in_progress,0.0
0,40.0,2.7293643829490026,-1.6351106494724115,15.238203976946313,30.0,1.504863366484642,[30.0 1.504863366484642],1.0,False,True,25.845661566123518,16,16.59809003658851,9.58,in_progress,0.0
0,41.0,2.8374928978275453,-1.5842380487997123,19.543658405127825,30.0,1.3382876366376877,[30.0 1.3382876366376877],1.0,False,True,26.564915519683012,16,16.59809003658851,9.647,in_progress,0.0
0,42.0,2.930911153142937,-1.5305337715364793,23.720145429678524,30.0,1.8618884198367596,[30.0 1.8618884198367596],1.0,False,True,27.014295440442325,16,16.59809003658851,9.721,in_progress,0.0
0,43.0,3.0210933973533423,-1.46274646121681,29.287830247898924,30.0,1.3638986647129059,[30.0 1.3638986647129059],0.5,False,True,27.670806907548815,17,16.59809003658851,9.782,in_progress,0.0
0,44.0,3.097195857829174,-1.3905897668242655,34.762395978261836,25.626726150512695,1.3699233084917068,[25.626726150512695 1.3699233084917068],0.5,False,True,28.295753613247033,17,16.59809003658851,9.847,in_progress,0.0
0,45.0,3.1598044824947378,-1.3213816361623643,39.41761634772463,25.574787855148315,1.25,[25.574787855148315 1.25],0.5,False,True,28.589635184165484,17,16.59809003658851,9.918,in_progress,0.0
0,46.0,3.2275971513798485,-1.2376709578281964,43.93823225731883,30.0,1.25,[30.0 1.25],0.5,False,True,29.097469874932543,17,16.59809003658851,9.974,in_progress,0.0
0,47.0,3.2735290754417603,-1.1674931657269487,48.09804529606124,30.0,1.25,[30.0 1.25],0.5,False,True,29.57793017084487,18,16.59809003658851,10.049,in_progress,0.0
0,48.0,3.3192096038379773,-1.087069655879271,52.35400279008871,25.943695306777954,1.2734814435243607,[25.943695306777954 1.2734814435243607],0.5,False,True,30.117574635138734,18,16.59809003658851,10.116,in_progress,0.0
0,49.0,3.354284253056405,-1.008066565641023,56.849082780464414,30.0,1.25,[30.0 1.25],0.5,False,True,30.442444107539036,18,16.59809003658851,10.178,in_progress,0.0
0,50.0,3.382176139831958,-0.9204628813385423,62.20705818286827,30.0,1.9118008092045784,[30.0 1.9118008092045784],0.1,False,True,30.754136036770806,18,16.59809003658851,10.248,in_progress,0.0
0,51.0,3.3997630764908955,-0.8261934785776915,68.36409041672661,30.0,2.4062449634075165,[30.0 2.4062449634075165],0.1,False,True,31.322081448583667,18,16.59809003658851,10.312,in_progress,0.0
0,52.0,3.4023746815746856,-0.7226861937690183,76.1559109275324,24.816144704818726,1.9583082851022482,[24.816144704818726 1.9583082851022482],0.1,False,True,31.94568988492278,19,16.59809003658851,10.366,in_progress,0.0
0,53.0,3.3895891452601896,-0.6136071000854418,84.50448184543895,27.119014263153076,1.4895830005407333,[27.119014263153076 1.4895830005407333],0.1,False,True,32.30097242814505,19,16.59809003658851,10.443,in_progress,0.0
0,54.0,3.3620176857388633,-0.4869893051001575,92.83090618913415,30.0,1.25,[30.0 1.25],0.1,False,True,32.835724885770446,19,16.59809003658851,10.513,in_progress,0.0
0,55.0,3.332497314104182,-0.3872887156274035,98.22498056459925,30.0,1.25,[30.0 1.25],0.1,False,True,33.462019867263,20,16.59809003658851,10.577,in_progress,0.0
0,56.0,3.2916567632999003,-0.27768551413565423,103.43704316473809,26.148154735565186,1.25,[26.148154735565186 1.25],0.1,False,True,34.15052229515648,20,16.59809003658851,10.648,in_progress,0.0
0,57.0,3.2620771954876058,-0.20462255141004335,106.02721457877887,11.545253992080688,2.0123675484210253,[11.545253992080688 2.0123675484210253],0.1,False,True,34.15052229515648,20,16.59809003658851,10.72,in_progress,0.0
0,58.0,3.2144843307066107,-0.10982423647308692,110.16032395354225,30.0,2.176848143339157,[30.0 2.176848143339157],0.1,False,True,34.431833777991514,20,16.59809003658851,10.779,in_progress,0.0
0,59.0,3.1543394181154345,-0.02377955691120817,116.0889765988222,30.0,1.6179746687412262,[30.0 1.6179746687412262],0.1,False,True,35.057087532755155,20,16.59809003658851,10.843,in_progress,0.0
0,60.0,3.071099105015278,0.0635797941225969,123.7909268385835,30.0,2.000643914565444,[30.0 2.000643914565444],0.1,False,True,35.78408282425909,21,16.59809003658851,10.916,in_progress,0.0
0,61.0,2.9926021601760433,0.1267805132399379,130.41114522431818,21.079927682876587,2.3121314346790314,[21.079927682876587 2.3121314346790314],0.1,False,True,35.99382813225015,21,16.59809003658851,10.984,in_progress,0.0
0,62.0,2.878936483644214,0.1967104900295532,139.1228220441209,25.838677883148193,1.4227621108293533,[25.838677883148193 1.4227621108293533],0.1,False,True,36.36938759033652,21,16.59809003658851,11.043,in_progress,0.0
0,63.0,2.774733331897053,0.2459640778571171,146.94391889333244,25.705400705337524,1.617986336350441,[25.705400705337524 1.617986336350441],0.1,False,True,37.06341860469817,22,16.59809003658851,11.114,in_progress,0.0
0,64.0,2.6600478811358435,0.29282043357840853,153.1158049028413,30.0,2.32907747477293,[30.0 2.32907747477293],0.1,False,True,37.80965288962748,22,16.59809003658851,11.178,in_progress,0.0
0,65.0,2.533568733364749,0.3312445278903255,157.92733002260985,26.00389838218689,2.623705729842186,[26.00389838218689 2.623705729842186],0.1,False,True,38.10933997195062,22,16.59809003658851,11.25,in_progress,0.0
0,66.0,2.413577586506682,0.3531091941668679,163.234381433605,30.0,1.2919478714466095,[30.0 1.2919478714466095],0.1,False,True,38.844154301889056,23,16.59809003658851,11.315,in_progress,0.0
0,67.0,2.2812937579216856,0.36392311553122436,170.36264430793048,23.544148206710815,1.4890395402908325,[23.544148206710815 1.4890395402908325],0.1,False,True,39.64032315987028,23,16.59809003658851,11.385,in_progress,0.0
0,68.0,2.161787865671826,0.3671035287941052,175.15577810227268,-15.00690221786499,1.25,[-15.00690221786499 1.25],0.1,False,True,40.0982279901358,23,16.59809003658851,11.452,in_progress,0.0
0,69.0,2.060908532896132,0.36745052170913367,177.7060377143406,9.56458568572998,1.25,[9.56458568572998 1.25],0.1,False,True,40.70540203139396,24,16.59809003658851,11.518,in_progress,0.0
0,70.0,1.950557923324785,0.36754453942413867,178.812917138439,9.274399280548096,1.25,[9.274399280548096 1.25],0.1,False,True,41.36949919810836,24,16.59809003658851,11.581,in_progress,0.0
0,71.0,1.876156758821486,0.3577504806075892,-178.66287277609484,-16.841436624526978,1.4322186410427094,[-16.841436624526978 1.4322186410427094],0.1,False,True,41.689144473377304,24,16.59809003658851,11.647,in_progress,0.0
0,72.0,1.781305402602495,0.34896106721139764,-177.35832836040902,-14.538566172122955,1.4821588695049286,[-14.538566172122955 1.4821588695049286],0.1,False,True,42.26144541561249,24,16.59809003658851,11.715,in_progress,0.0
0,73.0,1.6915027269999687,0.35041496035452074,-178.58638713500753,-10.807534754276276,1.847165573388338,[-10.807534754276276 1.847165573388338],0.1,False,True,42.80225052482779,25,16.59809003658851,11.776,in_progress,0.0
0,74.0,1.5978551128320588,0.3578784997244268,179.23024283532632,12.836283445358276,1.627334102988243,[12.836283445358276 1.627334102988243],0.1,False,True,43.3655814605888,25,16.59809003658851,11.847,in_progress,0.0
0,75.0,1.471228476683979,0.3617183074880954,178.8920490998885,-3.2991716265678406,2.09502886608243,[-3.2991716265678406 2.09502886608243],0.1,False,True,44.0849608340601,25,16.59809003658851,11.914,in_progress,0.0
0,76.0,1.3500975920310474,0.35972269498046183,179.69019313350938,10.43053150177002,2.3460739850997925,[10.43053150177002 2.3460739850997925],0.1,False,True,44.814659687533705,26,16.59809003658851,11.978,in_progress,0.0
0,77.0,1.231028445992978,0.35204883940129394,-178.59031516336717,-17.962582111358643,2.3738981932401657,[-17.962582111358643 2.3738981932401657],0.1,False,True,45.601801767273066,26,16.59809003658851,12.044,in_progress,0.0
0,78.0,1.0958636210456951,0.34118002431062566,-177.18115978512657,-12.521670162677765,1.652816765010357,[-12.521670162677765 1.652816765010357],0.1,False,True,46.41644205243797,27,16.59809003658851,12.109,in_progress,0.0
0,79.0,0.9727581162917547,0.3427355670193011,-178.72648560975483,-1.8831972777843475,1.3555056303739548,[-1.8831972777843475 1.3555056303739548],0.1,False,True,47.54806854177879,27,16.59809003658851,12.178,in_progress,0.0
0,80.0,0.8494430505417426,0.3527388479576705,178.65891036659556,-11.414409577846527,1.6015190929174423,[-11.414409577846527 1.6015190929174423],0.1,False,True,48.28829428873437,28,16.59809003658851,12.248,in_progress,0.0
0,81.0,0.7195157239962058,0.3726878211092071,175.15013565946415,-28.02549719810486,2.5950701981782913,[-28.02549719810486 2.5950701981782913],0.1,False,True,49.56711427042432,28,16.59809003658851,12.315,in_progress,0.0
0,82.0,0.6039567515121465,0.40286130019811506,170.74231968836224,-30.0,2.3661010563373566,[-30.0 2.3661010563373566],0.5,False,True,50.26831179603632,29,16.59809003658851,12.387,in_progress,0.0
0,83.0,0.4926903688244651,0.452801888398169,163.87698104462837,-30.0,2.3660712838172913,[-30.0 2.3660712838172913],0.5,False,True,51.441915803296645,29,16.59809003658851,12.452,in_progress,0.0
0,84.0,0.36785290154053696,0.5304694909644758,154.97143462162848,-22.5001323223114,2.0325069036334753,[-22.5001323223114 2.0325069036334753],0.5,False,True,52.302461308077255,30,16.59809003658851,12.515,in_progress,0.0
0,85.0,0.2630908951442077,0.6115901250944031,147.5199332189321,-8.234936892986298,1.5391886234283447,[-8.234936892986298 1.5391886234283447],0.5,False,True,53.18102759043162,30,16.59809003658851,12.59,in_progress,0.0
0,86.0,0.1689307026841479,0.6988700307643081,140.3623844622577,14.566662311553955,2.0929503440856934,[14.566662311553955 2.0929503440856934],0.5,False,True,53.94724922075208,31,16.59809003658851,12.645,in_progress,0.0
0,87.0,0.08487991576554436,0.7743957344457906,137.63319336955098,-7.342883348464966,2.2270764634013176,[-7.342883348464966 2.2270764634013176],0.5,False,True,54.59607404400902,31,16.59809003658851,12.71,in_progress,0.0
0,88.0,-0.022852203512793115,0.870173086884822,137.40882847773798,-6.459772288799286,2.202404409646988,[-6.459772288799286 2.202404409646988],0.5,False,True,55.457617562530196,32,16.59809003658851,12.785,in_progress,0.0
0,89.0,-0.13325498660490379,0.9978107998305915,133.58406368796702,14.220483899116516,1.25,[14.220483899116516 1.25],0.5,False,True,56.527380839656395,32,16.59809003658851,12.849,in_progress,0.0
0,90.0,-0.2043265198978112,1.0876523356021766,130.7579586618928,16.747645139694214,1.25,[16.747645139694214 1.25],1.0,False,True,57.21715503457558,32,16.59809003658851,12.912,in_progress,0.0
0,91.0,-0.2789638082486767,1.1640334647229644,132.1305251530446,15.382590293884277,1.3428811430931091,[15.382590293884277 1.3428811430931091],1.0,False,True,57.85442507280677,33,16.59809003658851,12.98,in_progress,0.0
0,92.0,-0.3659347508362757,1.2355783116933938,135.6565146599918,-3.9429330825805664,2.34941928088665,[-3.9429330825805664 2.34941928088665],1.0,False,True,58.49479468994766,33,16.59809003658851,13.046,in_progress,0.0
0,93.0,-0.45340350819031233,1.3075682449476114,137.55317890547903,-13.113778531551361,1.5451013296842575,[-13.113778531551361 1.5451013296842575],1.0,False,True,59.16382924403008,34,16.59809003658851,13.109,in_progress,0.0
0,94.0,-0.5171973215514031,1.371675178718663,136.66073587714789,7.825661301612854,2.047312753275037,[7.825661301612854 2.047312753275037],1.0,False,True,59.70599534123967,34,16.59809003658851,13.173,in_progress,0.0
0,95.0,-0.611712034820709,1.469518353472629,135.50997332845972,1.105552352964878,1.583620399236679,[1.105552352964878 1.583620399236679],1.0,False,True,60.498073276444906,34,16.59809003658851,13.244,in_progress,0.0
0,96.0,-0.6913029587498494,1.542840833604378,136.2087445993183,6.67288675904274,1.5415957272052765,[6.67288675904274 1.5415957272052765],1.0,False,True,61.149959388482834,35,16.59809003658851,13.313,in_progress,0.0
0,97.0,-0.7914352482402967,1.6243826638604302,138.3587800774583,21.078954935073853,1.7941457331180573,[21.078954935073853 1.7941457331180573],1.0,False,True,61.92722211815376,35,16.59809003658851,13.383,in_progress,0.0
0,98.0,-0.8855903134479284,1.689129630531227,141.34030414873746,20.353506803512573,1.6748370751738548,[20.353506803512573 1.6748370751738548],1.0,False,True,62.54695915707098,35,16.59809003658851,13.455,in_progress,0.0
0,99.0,-1.0019500917007333,1.752113875535131,146.09881441877008,24.78722333908081,1.804248183965683,[24.78722333908081 1.804248183965683],1.0,False,True,63.33993979298796,36,16.59809003658851,13.516,in_progress,0.0
0,100.0,-1.102278298468108,1.7954999226281934,150.3430418169078,25.68915367126465,1.5313855856657028,[25.68915367126465 1.5313855856657028],1.0,False,True,63.85807472079665,36,16.59809003658851,13.577,in_progress,0.0
0,101.0,-1.215272458050687,1.8336759901935227,155.10004415336414,5.670662820339203,1.25,[5.670662820339203 1.25],1.0,False,True,64.55115635587237,36,16.59809003658851,13.65,in_progress,0.0
0,102.0,-1.3251460259902759,1.8691001636488118,158.3786737383773,-6.312071084976196,1.25,[-6.312071084976196 1.25],0.5,False,True,65.22449723311713,37,16.59809003658851,13.712,in_progress,0.0
0,103.0,-1.4120516400966039,1.9027003736278367,158.55120303880156,30.0,1.25,[30.0 1.25],0.5,False,True,65.68420174500419,37,16.59809003658851,13.781,in_progress,0.0
0,104.0,-1.5136593372991993,1.937015786018554,159.64648249355872,30.0,1.5258844196796417,[30.0 1.5258844196796417],0.5,False,True,66.29262439534557,37,16.59809003658851,13.845,in_progress,0.0
0,105.0,-1.593085932636418,1.9542312060392082,162.2102275892949,30.0,1.5672145783901215,[30.0 1.5672145783901215],0.5,False,True,66.7692487789667,38,16.59809003658851,13.912,in_progress,0.0
0,106.0,-1.7002260833308627,1.9619090814326656,167.7031679250469,30.0,1.2517681121826172,[30.0 1.2517681121826172],0.5,False,True,67.41382918342235,38,16.59809003658851,13.983,in_progress,0.0
0,107.0,-1.8066569240723966,1.955973233783597,173.8142201808201,3.7706995010375977,1.9832485779188573,[3.7706995010375977 1.9832485779188573],0.5,False,True,68.05654195643348,38,16.59809003658851,14.043,in_progress,0.0
0,108.0,-1.9130708453162917,1.9491087166722707,177.6223108085126,14.529102444648743,1.7220669761300087,[14.529102444648743 1.7220669761300087],0.5,False,True,68.69827170839497,39,16.59809003658851,14.114,in_progress,0.0
0,109.0,-2.0235509805660636,1.9399482491748286,-179.53005698556248,8.67646872997284,2.256414845585823,[8.67646872997284 2.256414845585823],0.5,False,True,69.36567155835539,39,16.59809003658851,14.179,in_progress,0.0
0,110.0,-2.1345416915780535,1.9184033996184315,-175.1523109210836,7.42778867483139,1.6562560498714447,[7.42778867483139 1.6562560498714447],0.5,False,True,70.03638102609807,39,16.59809003658851,14.251,in_progress,0.0
0,111.0,-2.25524907045675,1.886263797475905,-170.58442049875126,22.239210605621338,1.5614020079374313,[22.239210605621338 1.5614020079374313],0.5,False,True,70.76665708352951,40,16.59809003658851,14.314,in_progress,0.0
0,112.0,-2.3721115086786004,1.8447050332432144,-166.06098012060997,16.494330167770386,1.578114539384842,[16.494330167770386 1.578114539384842],0.5,False,True,71.38771602731498,40,16.59809003658851,14.38,in_progress,0.0
0,113.0,-2.4616254889963955,1.8053940596164753,-162.51252799108144,12.649453282356262,1.738931454718113,[12.649453282356262 1.738931454718113],1.0,False,True,71.95359500836844,40,16.59809003658851,14.45,in_progress,0.0
0,114.0,-2.5681981977043207,1.7476277134381968,-157.7008002006816,30.0,1.25,[30.0 1.25],1.0,False,True,72.63604600802954,41,16.59809003658851,14.511,in_progress,0.0
0,115.0,-2.6517500683285755,1.6934231621113984,-153.6879911581919,30.0,1.25,[30.0 1.25],1.0,False,True,73.13935813572829,41,16.59809003658851,14.572,in_progress,0.0
0,116.0,-2.74357315360545,1.627184112866093,-149.84611154793757,30.0,1.25,[30.0 1.25],1.0,False,True,73.81686458229294,41,16.59809003658851,14.647,in_progress,0.0
0,117.0,-2.814024555616466,1.5651814207655643,-145.8794119787887,30.0,1.25,[30.0 1.25],1.0,False,True,74.36947058404556,42,16.59809003658851,14.724,in_progress,0.0
0,118.0,-2.889611222035635,1.4835584586719366,-140.55941186670077,30.0,1.25,[30.0 1.25],1.0,False,True,75.1276204486328,42,16.59809003658851,14.783,in_progress,0.0
0,119.0,-2.9319247318335333,1.4261784712185193,-136.65116085644058,30.0,1.2698013633489609,[30.0 1.2698013633489609],1.0,False,True,75.55572590262771,42,16.59809003658851,14.85,in_progress,0.0
0,120.0,-2.9745420578022905,1.3529912413062943,-131.39716241076167,30.0,1.7182031199336052,[30.0 1.7182031199336052],1.0,False,True,76.06579342614546,43,16.59809003658851,14.91,in_progress,0.0
0,121.0,-3.0115554109082447,1.2672093619586438,-125.04633433724334,21.419516801834106,1.8256450928747654,[21.419516801834106 1.8256450928747654],1.0,False,True,76.62264099158162,43,16.59809003658851,14.989,in_progress,0.0
0,122.0,-3.039751376644743,1.1560437639709429,-116.33656926044324,20.174195766448975,1.4267254322767258,[20.174195766448975 1.4267254322767258],1.0,False,True,77.40679091197946,43,16.59809003658851,15.046,in_progress,0.0
0,123.0,-3.0550985595236964,1.0563464963831433,-109.78116119334454,12.995684444904327,1.25,[12.995684444904327 1.25],1.0,False,True,78.0142263266846,44,16.59809003658851,15.112,in_progress,0.0
0,124.0,-3.061717269259387,0.9457655701029819,-102.96626019356391,30.0,1.25,[30.0 1.25],1.0,False,True,78.76866008464117,44,16.59809003658851,15.182,in_progress,0.0
0,125.0,-3.059440758340462,0.8606328472748557,-98.32211099301502,30.0,1.25,[30.0 1.25],1.0,False,True,79.27917842981125,44,16.59809003658851,15.25,in_progress,0.0
0,126.0,-3.0522010078035597,0.7716299299732048,-93.98307196314865,18.652946949005127,1.7102745547890663,[18.652946949005127 1.7102745547890663],1.0,False,True,79.81661080580541,45,16.59809003658851,15.314,in_progress,0.0
0,127.0,-3.032054308859541,0.6727809120825835,-88.19226473249853,-4.334401488304138,2.4553167819976807,[-4.334401488304138 2.4553167819976807],1.0,False,True,80.44679695079947,45,16.59809003658851,15.385,in_progress,0.0
0,128.0,-3.007279181981589,0.561344615275936,-83.823664509877,5.3286391496658325,2.224984787404537,[5.3286391496658325 2.224984787404537],1.0,False,True,81.13453865292229,45,16.59809003658851,15.443,in_progress,0.0
0,129.0,-2.986067194700112,0.4673094613122959,-81.47515449093942,1.573999933898449,2.330242335796356,[1.573999933898449 2.330242335796356],1.0,False,True,81.71530386576869,46,16.59809003658851,15.513,in_progress,0.0
0,130.0,-2.948764381365637,0.34586128194882537,-77.67883572349432,1.7905846238136292,2.75,[1.7905846238136292 2.75],1.0,False,True,82.48290682008631,46,16.59809003658851,15.578,in_progress,0.0
0,131.0,-2.896865342928933,0.20993842599055476,-73.24784288729239,-28.02175998687744,1.25,[-28.02175998687744 1.25],1.0,False,True,83.35296624767614,47,16.59809003658851,15.646,in_progress,0.0
0,132.0,-2.8499196218605882,0.09021053390067624,-70.9862865707266,-30.0,1.894829411059618,[-30.0 1.894829411059618],1.0,False,True,84.12114164109524,47,16.59809003658851,15.714,in_progress,0.0
0,133.0,-2.8049899708042743,-0.056999360801454166,-72.13553497836891,-23.266282081604004,1.5905320942401886,[-23.266282081604004 1.5905320942401886],1.0,False,True,85.0301611564841,47,16.59809003658851,15.79,in_progress,0.0
0,134.0,-2.777812117067265,-0.1842988870727048,-74.81622926522546,-14.48234349489212,1.3117607235908508,[-14.48234349489212 1.3117607235908508],1.0,False,True,85.81439734557014,48,16.59809003658851,15.847,in_progress,0.0
0,135.0,-2.763336632787667,-0.2916642606479364,-77.81663447838497,-16.999189853668213,2.035833228379488,[-16.999189853668213 2.035833228379488],1.0,False,True,86.44643874096724,48,16.59809003658851,15.919,in_progress,0.0
