episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration
0,26.0,0.5047239330570743,-1.7612260883934285,-4.16998731482865,-2.3184900730848312,1.25,[-2.3184900730848312 1.25],1.0,False,True,12.45382464518583,8,16.59809003658851,8.66,in_progress,0.0
0,27.0,0.5859750406743303,-1.7650124137656924,-3.7301875128033486,-5.662495046854019,1.25,[-5.662495046854019 1.25],1.0,False,True,12.94258242053088,9,16.59809003658851,8.726,in_progress,0.0
0,28.0,0.6701771485820712,-1.777178699124045,-5.177645012422163,3.9719469845294952,1.25,[3.9719469845294952 1.25],1.0,False,True,13.447794280778325,9,16.59809003658851,8.794,in_progress,0.0
0,29.0,0.7515331002486705,-1.7830077025835545,-4.8033898998566755,12.84840613603592,1.25,[12.84840613603592 1.25],1.0,False,True,13.951266291504364,9,16.59809003658851,8.854,in_progress,0.0
0,30.0,0.8431241892245505,-1.77870732498543,-2.2168105092937953,1.4398301392793655,1.25,[1.4398301392793655 1.25],1.0,False,True,14.502848004263228,9,16.59809003658851,8.935,in_progress,0.0
0,31.0,0.938368882060774,-1.7697458481396746,0.40532611249526923,-4.978909492492676,1.25,[-4.978909492492676 1.25],1.0,False,True,15.076206889963043,10,16.59809003658851,8.987,in_progress,0.0
0,32.0,1.0187963026502156,-1.7636661133376064,1.5907680679746483,-3.8201607763767242,1.25,[-3.8201607763767242 1.25],1.0,False,True,15.560442763623527,10,16.59809003658851,9.059,in_progress,0.0
0,33.0,1.1043500832704476,-1.7566192734199513,2.566494102475917,-5.236906707286835,1.25,[-5.236906707286835 1.25],1.0,False,True,16.082005379575914,10,16.59809003658851,9.128,in_progress,0.0
0,34.0,1.1924301491197518,-1.7509050811204663,2.920539664734036,-9.62429165840149,1.25,[-9.62429165840149 1.25],1.0,False,True,16.6110671853471,11,16.59809003658851,9.194,in_progress,0.0
0,35.0,1.279438293865611,-1.7467684116084639,2.8438768196427167,-11.004311442375183,1.25,[-11.004311442375183 1.25],1.0,False,True,17.13402062809582,11,16.59809003658851,9.259,in_progress,0.0
0,36.0,1.3579911857782168,-1.7503569012311588,1.1825287432792928,-9.414606392383575,1.25,[-9.414606392383575 1.25],1.0,False,True,17.607511540329174,11,16.59809003658851,9.325,in_progress,0.0
0,37.0,1.4456280098297927,-1.7554222724006388,-0.25878985116559594,-7.681077718734741,1.25,[-7.681077718734741 1.25],1.0,False,True,18.136243296862833,11,16.59809003658851,9.394,in_progress,0.0
0,38.0,1.5352960231937651,-1.7597824918252953,-1.1323360517694878,-8.893501460552216,1.25,[-8.893501460552216 1.25],1.0,False,True,18.67705876942603,12,16.59809003658851,9.457,in_progress,0.0
0,39.0,1.6240809717560163,-1.768657207931897,-2.68836968697658,0.9284503385424614,1.25,[0.9284503385424614 1.25],1.0,False,True,19.21349500883344,12,16.59809003658851,9.521,in_progress,0.0
0,40.0,1.7073815042021425,-1.7743058211396243,-3.0782101382170417,6.818333119153976,1.25,[6.818333119153976 1.25],1.0,False,True,19.709714285160008,12,16.59809003658851,9.589,in_progress,0.0
0,41.0,1.7923295387950435,-1.7716198463931918,-1.5435748449748994,9.989133775234222,1.25,[9.989133775234222 1.25],1.0,False,True,20.22145035640462,12,16.59809003658851,9.664,in_progress,0.0
0,42.0,1.8933469657375006,-1.760138931445129,1.4812282928393998,8.305819630622864,1.25,[8.305819630622864 1.25],1.0,False,True,20.82982046387243,13,16.59809003658851,9.727,in_progress,0.0
0,43.0,1.9725855325897892,-1.7453951800429337,4.260525761076461,0.7879585772752762,1.25,[0.7879585772752762 1.25],1.0,False,True,21.30396074885121,13,16.59809003658851,9.797,in_progress,0.0
0,44.0,2.0592711413719003,-1.7320998926737947,5.707832570930204,0.6358606740832329,1.25,[0.6358606740832329 1.25],1.0,False,True,21.830526089014874,13,16.59809003658851,9.857,in_progress,0.0
0,45.0,2.139907544262994,-1.7185130205978427,6.90406985229386,-2.4575847387313843,1.25,[-2.4575847387313843 1.25],1.0,False,True,22.320856318653,14,16.59809003658851,9.924,in_progress,0.0
0,46.0,2.2356648250411184,-1.706074725412683,7.010038976310514,-1.6442834213376045,1.25,[-1.6442834213376045 1.25],1.0,False,True,22.901585860052254,14,16.59809003658851,9.99,in_progress,0.0
0,47.0,2.3085424034528788,-1.697971673341178,6.815039160362686,2.5501419603824615,1.25,[2.5501419603824615 1.25],1.0,False,True,23.354153127608484,14,16.59809003658851,10.058,in_progress,0.0
0,48.0,2.3942939263233223,-1.6817166663715206,8.111196610154863,3.307148963212967,1.25,[3.307148963212967 1.25],1.0,False,True,23.87981277407814,14,16.59809003658851,10.125,in_progress,0.0
0,49.0,2.4759101421305494,-1.6647369706345543,9.239898311382705,8.365576565265656,1.25,[8.365576565265656 1.25],1.0,False,True,24.382045634209,15,16.59809003658851,10.19,in_progress,0.0
0,50.0,2.564372132517451,-1.6416384482630422,11.10460076393101,16.720776557922363,1.25,[16.720776557922363 1.25],1.0,False,True,24.947390874667615,15,16.59809003658851,10.254,in_progress,0.0
0,51.0,2.6517882921827396,-1.6086302556324954,14.436359425845328,30.0,1.25,[30.0 1.25],1.0,False,True,25.506116673886677,15,16.59809003658851,10.329,in_progress,0.0
0,52.0,2.7230853547217726,-1.5729691088498132,18.070554646494706,30.0,1.2967356815934181,[30.0 1.2967356815934181],1.0,False,True,25.986306150936255,16,16.59809003658851,10.39,in_progress,0.0
0,53.0,2.8007137569817178,-1.5264684988722728,22.395358784776928,30.0,1.3819095864892006,[30.0 1.3819095864892006],1.0,False,True,26.530637956540936,16,16.59809003658851,10.456,in_progress,0.0
0,54.0,2.8745792013815725,-1.4675217762208255,28.09423759575664,30.0,1.483464077115059,[30.0 1.483464077115059],1.0,False,True,27.103997834289117,16,16.59809003658851,10.529,in_progress,0.0
0,55.0,2.9393207559973225,-1.4008490220772702,34.25551506178134,30.0,1.6129821809008718,[30.0 1.6129821809008718],1.0,False,True,27.66073494812859,16,16.59809003658851,10.585,in_progress,0.0
0,56.0,3.0041384710742087,-1.3137660458587659,41.85286963561499,30.0,1.678935820236802,[30.0 1.678935820236802],1.0,False,True,28.314578133262014,17,16.59809003658851,10.664,in_progress,0.0
0,57.0,3.056450417007774,-1.2192289589869367,49.373624236952054,30.0,1.6905155032873154,[30.0 1.6905155032873154],1.0,False,True,28.935066831129912,17,16.59809003658851,10.725,in_progress,0.0
0,58.0,3.106749281595058,-1.0979859806432613,57.7097218403421,30.0,1.751824475824833,[30.0 1.751824475824833],1.0,False,True,29.71935838023858,18,16.59809003658851,10.796,in_progress,0.0
0,59.0,3.1322887690693606,-1.0104864318068203,63.30676014943578,30.0,1.7996020503342152,[30.0 1.7996020503342152],1.0,False,True,30.268418284644067,18,16.59809003658851,10.845,in_progress,0.0
0,60.0,3.1521913047845267,-0.8911412766821429,70.90480037460696,30.0,1.8162381947040558,[30.0 1.8162381947040558],1.0,False,True,30.93089587768885,18,16.59809003658851,10.929,in_progress,0.0
0,61.0,3.157069672934984,-0.7616994264685173,78.82211434884827,30.0,1.8156918063759804,[30.0 1.8156918063759804],1.0,False,True,31.71075359459916,19,16.59809003658851,10.989,in_progress,0.0
0,62.0,3.148784386920972,-0.6606245287408798,84.99952638202188,30.0,1.8058684170246124,[30.0 1.8058684170246124],1.0,False,True,32.30097242814505,19,16.59809003658851,11.054,in_progress,0.0
0,63.0,3.128941737858328,-0.5461220242919067,91.28587569271068,30.0,1.8012771010398865,[30.0 1.8012771010398865],1.0,False,True,32.92522862336863,19,16.59809003658851,11.123,in_progress,0.0
0,64.0,3.094103501652816,-0.41964770024085496,97.75681267764877,30.0,1.7664222978055477,[30.0 1.7664222978055477],1.0,False,True,33.71490929792339,20,16.59809003658851,11.192,in_progress,0.0
0,65.0,3.04773842199906,-0.29927092287047363,103.83473720591459,30.0,1.857675775885582,[30.0 1.857675775885582],1.0,False,True,34.29885148197857,20,16.59809003658851,11.247,in_progress,0.0
0,66.0,2.99302482981843,-0.19461095384159888,109.6877053355299,30.0,1.9973144605755806,[30.0 1.9973144605755806],0.5,False,True,34.98270577945852,20,16.59809003658851,11.331,in_progress,0.0
0,67.0,2.9058329423895017,-0.06959240088905479,117.68814127437572,30.0,2.0,[30.0 2.0],0.5,False,True,35.890354562746914,21,16.59809003658851,11.393,in_progress,0.0
0,68.0,2.8343940998798636,0.011315003072207258,123.25427314094183,30.0,1.7808921113610268,[30.0 1.7808921113610268],0.5,False,True,36.17147269668246,21,16.59809003658851,11.455,in_progress,0.0
0,69.0,2.7413682735680687,0.10114957347347818,129.23526757782196,30.0,1.25,[30.0 1.25],0.5,False,True,36.900933820627785,21,16.59809003658851,11.517,in_progress,0.0
0,70.0,2.6494866101685672,0.17628668406724574,134.36847581122652,30.0,1.25,[30.0 1.25],0.5,False,True,37.58885980564189,22,16.59809003658851,11.591,in_progress,0.0
0,71.0,2.5534627691863334,0.2447799111819366,138.83664673818046,30.0,1.4188514277338982,[30.0 1.4188514277338982],0.1,False,True,37.90071974245243,22,16.59809003658851,11.656,in_progress,0.0
0,72.0,2.4762459849010834,0.29081752262089344,142.3530921484341,30.0,1.7534087337553501,[30.0 1.7534087337553501],0.1,False,True,38.407080066755036,22,16.59809003658851,11.719,in_progress,0.0
0,73.0,2.3650023820465877,0.34086898100326124,148.30804016345817,30.0,1.7124837785959244,[30.0 1.7124837785959244],0.1,False,True,39.11952659728879,23,16.59809003658851,11.788,in_progress,0.0
0,74.0,2.2630113251302544,0.36986341499706904,154.46931021666012,30.0,1.7849037908017635,[30.0 1.7849037908017635],0.1,False,True,39.7004477538407,23,16.59809003658851,11.862,in_progress,0.0
0,75.0,2.1527805424801008,0.3866046700566345,161.49335573052753,30.0,1.8218697160482407,[30.0 1.8218697160482407],0.1,False,True,40.158082764175546,23,16.59809003658851,11.93,in_progress,0.0
0,76.0,2.025033574225872,0.3891294138851026,169.4307618251512,28.96914839744568,1.689355492591858,[28.96914839744568 1.689355492591858],0.1,False,True,40.92757234613265,24,16.59809003658851,11.99,in_progress,0.0
0,77.0,1.9031958071346513,0.3805324616363912,176.07753530472132,18.74791145324707,1.817016415297985,[18.74791145324707 1.817016415297985],0.1,False,True,41.55512251724048,24,16.59809003658851,12.057,in_progress,0.0
0,78.0,1.7972552782235462,0.3652123849889847,-179.06786402480458,9.0157350897789,2.0,[9.0157350897789 2.0],0.1,False,True,42.163646918133644,24,16.59809003658851,12.119,in_progress,0.0
0,79.0,1.6674934819981604,0.3369690611563486,-173.787511582039,30.0,2.0,[30.0 2.0],0.1,False,True,42.94830085885153,25,16.59809003658851,12.183,in_progress,0.0
0,80.0,1.538059235193244,0.29736650983685825,-168.56234943031285,10.295814871788025,1.7886036187410355,[10.295814871788025 1.7886036187410355],0.5,False,True,43.69781788843717,25,16.59809003658851,12.255,in_progress,0.0
0,81.0,1.426424949068911,0.25078700017616806,-163.6921627124958,2.1719571948051453,1.6336425475310534,[2.1719571948051453 1.6336425475310534],0.5,False,True,44.38086896443174,26,16.59809003658851,12.318,in_progress,0.0
0,82.0,1.318444497264522,0.2016200800244797,-159.80098387829395,-2.8952016681432724,1.5706945266574621,[-2.8952016681432724 1.5706945266574621],0.5,False,True,45.042534073935364,26,16.59809003658851,12.395,in_progress,0.0
0,83.0,1.200084332455343,0.1494225467726465,-158.15018530326486,-5.18585667014122,1.3151435926556587,[-5.18585667014122 1.3151435926556587],0.5,False,True,45.794006414012046,26,16.59809003658851,12.456,in_progress,0.0
0,84.0,1.1010687277333546,0.10878157837356017,-157.8062200823825,-30.0,1.25,[-30.0 1.25],1.0,False,True,46.3917062131031,27,16.59809003658851,12.519,in_progress,0.0
0,85.0,0.9971940034167768,0.06855299440253262,-158.20784217281536,-30.0,1.3201704323291779,[-30.0 1.3201704323291779],1.0,False,True,47.01866910458116,27,16.59809003658851,12.582,in_progress,0.0
0,86.0,0.9011470087489577,0.03957023784730564,-160.12444946772908,-30.0,1.8288233205676079,[-30.0 1.8288233205676079],1.0,False,True,47.610479944610276,27,16.59809003658851,12.661,in_progress,0.0
0,87.0,0.801049165030757,0.023772894522518524,-164.24838943612764,-30.0,2.0,[-30.0 2.0],1.0,False,True,48.182895462014955,28,16.59809003658851,12.724,in_progress,0.0
0,88.0,0.6678174717352179,0.023937634711034973,-171.7454649268958,-30.0,2.0,[-30.0 2.0],1.0,False,True,48.96369837164432,28,16.59809003658851,12.791,in_progress,0.0
0,89.0,0.5676316474025603,0.037480766967456614,-177.92828684607352,-30.0,1.8050150722265244,[-30.0 1.8050150722265244],1.0,False,True,49.44218446791802,28,16.59809003658851,12.855,in_progress,0.0
0,90.0,0.4631412354055909,0.06427711648375031,175.4975710241701,-30.0,1.2882347106933594,[-30.0 1.2882347106933594],0.5,False,True,50.07485965784515,29,16.59809003658851,12.927,in_progress,0.0
0,91.0,0.3512372374674654,0.10288725276899807,168.95701364972513,-30.0,1.25,[-30.0 1.25],0.5,False,True,50.78009691699453,29,16.59809003658851,12.982,in_progress,0.0
0,92.0,0.26320862162142533,0.14221833875783624,164.12953728235692,-30.0,1.25,[-30.0 1.25],0.5,False,True,51.0722378152046,29,16.59809003658851,13.058,in_progress,0.0
0,93.0,0.17548348731707283,0.18843118819567173,159.79411782372327,-26.290553212165833,1.25,[-26.290553212165833 1.25],0.5,False,True,51.64094545547678,29,16.59809003658851,13.123,in_progress,0.0
0,94.0,0.1016603668254796,0.23487418126277293,155.87640892101123,-26.721752285957336,1.372537299990654,[-26.721752285957336 1.372537299990654],0.5,False,True,52.15204481232772,30,16.59809003658851,13.196,in_progress,0.0
0,95.0,0.029496961556677803,0.29416011431193884,150.55843215924932,-30.0,1.4093738868832588,[-30.0 1.4093738868832588],0.5,False,True,52.66208143304709,30,16.59809003658851,13.253,in_progress,0.0
0,96.0,-0.03718651631378411,0.35867145091869634,145.44893184737904,-30.0,1.532968720421195,[-30.0 1.532968720421195],0.5,False,True,53.14747524014977,30,16.59809003658851,13.32,in_progress,0.0
0,97.0,-0.10095266247994619,0.4395890986469235,138.84579066840607,-30.0,1.7706479951739311,[-30.0 1.7706479951739311],0.5,False,True,53.76806340516978,31,16.59809003658851,13.385,in_progress,0.0
0,98.0,-0.15127918505549037,0.5240167392038394,132.2816508577427,-30.0,2.0,[-30.0 2.0],0.5,False,True,54.353738345416424,31,16.59809003658851,13.453,in_progress,0.0
0,99.0,-0.1943469697953062,0.6260043573824479,124.33872442185859,-19.841047525405884,1.5291418172419071,[-19.841047525405884 1.5291418172419071],0.5,False,True,55.02877263856899,31,16.59809003658851,13.518,in_progress,0.0
0,100.0,-0.2281380481070051,0.7402506968160956,116.70063504335764,-20.481861233711243,1.301872156560421,[-20.481861233711243 1.301872156560421],0.5,False,True,55.681206410945904,32,16.59809003658851,13.597,in_progress,0.0
0,101.0,-0.2511019454511179,0.8528525149053011,110.40649928239145,-5.6952787935733795,1.25,[-5.6952787935733795 1.25],1.0,False,True,56.28328059982145,32,16.59809003658851,13.659,in_progress,0.0
0,102.0,-0.26279177683517574,0.9429409386847172,105.96700024050756,5.2944982051849365,1.25,[5.2944982051849365 1.25],1.0,False,True,56.724690109106334,32,16.59809003658851,13.731,in_progress,0.0
0,103.0,-0.27313162328134405,1.0261621703197155,103.14259518619802,19.99357044696808,1.25,[19.99357044696808 1.25],1.0,False,True,57.16514309398815,32,16.59809003658851,13.79,in_progress,0.0
0,104.0,-0.2940727191273467,1.1068722053607725,103.58987076750368,30.0,1.315148577094078,[30.0 1.315148577094078],1.0,False,True,57.63133993078989,33,16.59809003658851,13.851,in_progress,0.0
0,105.0,-0.33132386298781474,1.193170160055066,107.04369071069712,30.0,1.4924883134663105,[30.0 1.4924883134663105],1.0,False,True,58.18296560896074,33,16.59809003658851,13.925,in_progress,0.0
0,106.0,-0.3827082150547747,1.2732820838737782,112.62445909081066,30.0,1.4525890685617924,[30.0 1.4525890685617924],1.0,False,True,58.73476984772281,33,16.59809003658851,13.979,in_progress,0.0
0,107.0,-0.43968735576244433,1.3434750678417287,118.24615654029981,30.0,1.3968655169010162,[30.0 1.3968655169010162],1.0,False,True,59.27946098020964,34,16.59809003658851,14.05,in_progress,0.0
0,108.0,-0.5090113689368485,1.415578639201043,123.92803690469403,26.149669289588928,1.25,[26.149669289588928 1.25],1.0,False,True,59.88002548675219,34,16.59809003658851,14.128,in_progress,0.0
0,109.0,-0.5890617559813159,1.4852061081348549,129.74820614753713,22.38941788673401,1.25,[22.38941788673401 1.25],1.0,False,True,60.45894345979329,34,16.59809003658851,14.196,in_progress,0.0
0,110.0,-0.6575748531996374,1.5347355408260197,134.34097922989616,22.829060554504395,1.3043582290410995,[22.829060554504395 1.3043582290410995],1.0,False,True,60.96568321935323,34,16.59809003658851,14.251,in_progress,0.0
0,111.0,-0.7295823317071805,1.5789836372654493,138.84679217453478,22.53129780292511,1.3713113069534302,[22.53129780292511 1.3713113069534302],1.0,False,True,61.46700205292323,35,16.59809003658851,14.331,in_progress,0.0
0,112.0,-0.8118462522746561,1.6186608060669019,144.16525909011463,19.687605500221252,1.350541353225708,[19.687605500221252 1.350541353225708],1.0,False,True,61.973782670430346,35,16.59809003658851,14.399000000000001,in_progress,0.0
0,113.0,-0.9002481154503965,1.6497681404073283,149.83990584701505,14.519105851650238,1.318307749927044,[14.519105851650238 1.318307749927044],1.0,False,True,62.5375316672877,35,16.59809003658851,14.454,in_progress,0.0
0,114.0,-0.9932598144216706,1.6744317670632067,155.2643118281652,13.764824867248535,1.3492578268051147,[13.764824867248535 1.3492578268051147],1.0,False,True,63.11203474495534,36,16.59809003658851,14.52,in_progress,0.0
0,115.0,-1.0813501408938795,1.6919877277905446,159.75944575153122,16.23670220375061,1.2734516263008118,[16.23670220375061 1.2734516263008118],1.0,False,True,63.642727791115746,36,16.59809003658851,14.586,in_progress,0.0
0,116.0,-1.178905504759454,1.7032651461032093,164.67295961074385,12.615750432014465,1.25,[12.615750432014465 1.25],1.0,False,True,64.28635803459107,36,16.59809003658851,14.651,in_progress,0.0
0,117.0,-1.2720425236273418,1.706490657289582,169.3205183189304,10.337321162223816,1.25,[10.337321162223816 1.25],1.0,False,True,64.84766295264181,37,16.59809003658851,14.723,in_progress,0.0
0,118.0,-1.3538493186512526,1.703916063331526,173.14239550375686,-6.542156785726547,1.25,[-6.542156785726547 1.25],1.0,False,True,65.33877403013723,37,16.59809003658851,14.779,in_progress,0.0
0,119.0,-1.4391143034864746,1.706807000316746,174.6642379964271,-15.448365211486816,1.25,[-15.448365211486816 1.25],1.0,False,True,65.86804303284212,37,16.59809003658851,14.853,in_progress,0.0
0,120.0,-1.5263301459531804,1.720962735641971,173.33217901264766,-7.7589985728263855,1.25,[-7.7589985728263855 1.25],1.0,False,True,66.39191387629229,37,16.59809003658851,14.923,in_progress,0.0
0,121.0,-1.6082851340596616,1.7432259237846597,170.60389703623707,13.304277956485748,1.25,[13.304277956485748 1.25],1.0,False,True,66.88323244047425,38,16.59809003658851,14.977,in_progress,0.0
0,122.0,-1.68836099550835,1.7651174901524906,168.75246446522718,15.843865871429443,1.25,[15.843865871429443 1.25],1.0,False,True,67.36327092009088,38,16.59809003658851,15.064,in_progress,0.0
0,123.0,-1.7816237169971696,1.7774556738688165,170.07695557753274,10.289374887943268,1.3480735421180725,[10.289374887943268 1.3480735421180725],1.0,False,True,67.92395165834493,38,16.59809003658851,15.129,in_progress,0.0
0,124.0,-1.8684773313584673,1.779425862659583,172.89346651941608,11.61026805639267,1.25,[11.61026805639267 1.25],1.0,False,True,68.44695047008345,39,16.59809003658851,15.189,in_progress,0.0
0,125.0,-1.9503826783198281,1.7740054104123835,176.2885149192049,8.609261512756348,1.25,[8.609261512756348 1.25],1.0,False,True,68.9408950925188,39,16.59809003658851,15.249,in_progress,0.0
0,126.0,-2.0298517854999574,1.7636561600774077,179.67831609660655,2.223946899175644,1.25,[2.223946899175644 1.25],1.0,False,True,69.42082264265942,39,16.59809003658851,15.323,in_progress,0.0
0,127.0,-2.115800639796195,1.7507247516075504,-177.38310920920097,2.046966031193733,1.25,[2.046966031193733 1.25],1.0,False,True,69.9398398345811,39,16.59809003658851,15.386,in_progress,0.0
0,128.0,-2.2133787021585363,1.729894340404176,-173.93753308657088,-0.8571392297744751,1.25,[-0.8571392297744751 1.25],1.0,False,True,70.52968182248978,40,16.59809003658851,15.448,in_progress,0.0
0,129.0,-2.2984710859367,1.7126472016766627,-172.21052614270437,-0.3841658402234316,1.25,[-0.3841658402234316 1.25],1.0,False,True,71.04396058021798,40,16.59809003658851,15.529,in_progress,0.0
0,130.0,-2.3847672757475373,1.6921887172141037,-170.38706593879198,0.8021794259548187,1.25,[0.8021794259548187 1.25],1.0,False,True,71.58476659536039,40,16.59809003658851,15.584,in_progress,0.0
0,131.0,-2.4773618361942695,1.6664222359703764,-168.32100673891674,1.2519865483045578,1.25,[1.2519865483045578 1.25],1.0,False,True,72.15825504401334,41,16.59809003658851,15.66,in_progress,0.0
0,132.0,-2.5495955213415322,1.6441973642782284,-166.7392173380993,2.1175671368837357,1.25,[2.1175671368837357 1.25],1.0,False,True,72.60732938238496,41,16.59809003658851,15.722,in_progress,0.0
0,133.0,-2.6303646868831416,1.6125932971825443,-164.08506880966198,4.941308498382568,1.25,[4.941308498382568 1.25],1.0,False,True,73.26384840258196,41,16.59809003658851,15.791,in_progress,0.0
0,134.0,-2.7184548107365725,1.573493129472131,-161.29211516843782,12.67662227153778,1.25,[12.67662227153778 1.25],1.0,False,True,73.84212192934567,41,16.59809003658851,15.854,in_progress,0.0
0,135.0,-2.787799779281972,1.5366611734810771,-158.50609560400844,30.0,1.25,[30.0 1.25],1.0,False,True,74.3150898920063,42,16.59809003658851,15.916,in_progress,0.0
0,136.0,-2.86199313779923,1.4855738530749771,-154.09078680133186,30.0,1.4270681515336037,[30.0 1.4270681515336037],1.0,False,True,75.02977943092095,42,16.59809003658851,15.993,in_progress,0.0
0,137.0,-2.9394010693648376,1.408367291704944,-146.50057819775805,30.0,1.5172428451478481,[30.0 1.5172428451478481],1.0,False,True,75.67068418527,42,16.59809003658851,16.052,in_progress,0.0
